Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"ro.isdc.wro.cache.TestCacheKey.shouldDifferWhenContainingDifferentAttributes()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,4,4,0,5,1,4,5,3,4,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheKey.testEquals()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,3,0,2,1,3,4,3,3,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheKey.testEquals2()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,4,3,0,3,1,3,4,3,3,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Class,"ro.isdc.wro.cache.TestCacheValue",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheValue.java,1,1,1,1,6,0,6,0,1,8,0,,0,1,,,6,0,6,18,0,0,0,6,,53,7,40,19,20,6,,,20,27,13,19,,,,,1,1,1,1,1,0,0,0,15,6,6,6,6
Public Method,"ro.isdc.wro.cache.TestCacheValue.byDefaultCacheGzippedContentShouldBeDisabled()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheValue.changingFlagShouldHaveNoEffect()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,1,12,2,10,4,7,0,8,1,7,8,3,7,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheValue.setUp()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,2,0,2,1,2,3,2,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheValue.shouldCacheGzippedContentByDefault()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,3,4,0,7,1,4,5,2,4,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheValue.shouldNotCacheGzippedContentByDefault()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,3,4,0,7,1,4,5,2,4,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.TestCacheValue.tearDown()",wro4j-core/src/test/java/ro/isdc/wro/cache/TestCacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
