Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"java/org/jivesoftware/util/WebBean.java",java/org/jivesoftware/util/WebBean.java,1,1,1,1,8,0,7,0,,,,1,0,0,,3,3,5,3,,0,0,0,3,,55,8,37,18,14,10,,,26,30,16,14,,,,,1,1,1,1,,0,,0,27,3,3,3,3
File,"java/org/jivesoftware/util/WebManager.java",java/org/jivesoftware/util/WebManager.java,1,1,1,1,8,0,6,2,,,,1,2,0,,34,32,2,34,,0,3,1,30,,356,39,228,64,110,89,,,83,142,64,88,,,,,6,6,6,6,,5,,0,39,57,57,59,44
File,"java/org/jivesoftware/util/XMLProperties.java",java/org/jivesoftware/util/XMLProperties.java,3,3,4,2,29,0,17,12,,,,1,2,0,,17,15,3,17,,0,5,0,12,,574,32,302,74,196,240,,,162,234,85,185,,,,,8,8,8,5,,2,,0,79,67,67,68,37
File,"java/org/jivesoftware/util/XMLWriter.java",java/org/jivesoftware/util/XMLWriter.java,2,2,3,1,13,0,10,2,,,,1,0,3,,93,93,17,93,,0,0,36,57,,1489,196,1040,186,662,258,,,503,743,196,601,,,,,18,18,22,4,,5,,0,25,262,241,284,105
File,"java/org/jivesoftware/util/log/ContextMap.java",java/org/jivesoftware/util/log/ContextMap.java,1,1,1,1,10,0,4,5,,,,1,3,1,,14,11,3,14,,0,2,0,12,,210,27,77,28,34,106,,,35,55,28,32,,,,,2,2,3,1,,1,,1,38,19,19,21,14
File,"java/org/jivesoftware/util/log/ErrorAware.java",java/org/jivesoftware/util/log/ErrorAware.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,1,0,0,0,,23,1,4,3,0,18,,,2,3,3,0,,,,,0,0,0,0,,0,,4,50,0,0,0,0
File,"java/org/jivesoftware/util/log/ErrorHandler.java",java/org/jivesoftware/util/log/ErrorHandler.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,1,0,0,0,,25,1,4,3,0,20,,,2,3,3,0,,,,,0,0,0,0,,0,,5,00,0,0,0,0
File,"java/org/jivesoftware/util/log/FilterTarget.java",java/org/jivesoftware/util/log/FilterTarget.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,1,0,0,0,,30,4,4,3,0,22,,,2,3,3,0,,,,,0,0,0,0,,0,,5,50,0,0,0,0
File,"java/org/jivesoftware/util/log/Hierarchy.java",java/org/jivesoftware/util/log/Hierarchy.java,1,1,1,1,13,0,5,6,,,,2,1,2,,9,8,2,9,,0,0,1,8,,186,22,65,26,27,99,,,29,46,23,26,,,,,4,4,5,1,,2,,1,52,15,15,16,9
File,"java/org/jivesoftware/util/log/LogEvent.java",java/org/jivesoftware/util/log/LogEvent.java,1,1,1,1,8,0,3,5,,,,1,0,1,,14,14,6,14,,0,1,0,13,,206,29,63,28,21,114,,,29,47,26,22,,,,,4,4,4,1,,1,,1,81,17,17,17,14
File,"java/org/jivesoftware/util/log/LogTarget.java",java/org/jivesoftware/util/log/LogTarget.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,1,0,0,0,,30,1,4,3,0,25,,,2,3,3,0,,,,,0,0,0,0,,0,,6,25,0,0,0,0
File,"java/org/jivesoftware/util/log/Logger.java",java/org/jivesoftware/util/log/Logger.java,2,2,2,1,13,0,7,5,,,,1,0,1,,40,40,9,40,,1,9,0,30,,635,79,299,73,159,257,,,131,217,72,148,,,,,10,10,10,6,,4,,0,86,85,85,85,51
File,"java/org/jivesoftware/util/log/Priority.java",java/org/jivesoftware/util/log/Priority.java,1,1,1,1,9,0,4,5,,,,1,1,5,,9,8,2,9,,0,2,0,7,,146,17,52,21,26,77,,,25,40,20,25,,,,,6,6,6,6,,1,,1,48,14,14,14,14
File,"java/org/jivesoftware/util/log/filter/AbstractFilterTarget.java",java/org/jivesoftware/util/log/filter/AbstractFilterTarget.java,2,2,3,1,15,0,10,5,,,,1,0,0,,3,3,1,3,,0,0,1,2,,64,5,29,11,12,30,,,15,21,11,10,,,,,3,3,4,1,,2,,1,03,5,5,6,2
File,"java/org/jivesoftware/util/log/filter/PriorityFilter.java",java/org/jivesoftware/util/log/filter/PriorityFilter.java,1,1,1,1,9,0,3,6,,,,1,0,0,,3,3,1,3,,0,0,1,2,,52,6,15,8,3,31,,,7,11,8,3,,,,,1,1,1,1,,0,,2,07,3,3,3,3
File,"java/org/jivesoftware/util/log/format/ExtendedPatternFormatter.java",java/org/jivesoftware/util/log/format/ExtendedPatternFormatter.java,2,2,2,2,15,0,9,5,,,,1,0,4,,5,5,0,5,,0,2,2,1,,115,10,57,20,33,48,,,26,40,20,25,,,,,4,4,4,4,,2,,0,84,14,13,14,12
File,"java/org/jivesoftware/util/log/format/Formatter.java",java/org/jivesoftware/util/log/format/Formatter.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,1,0,0,0,,26,2,5,4,0,19,,,3,4,4,0,,,,,0,0,0,0,,0,,3,80,0,0,0,0
File,"java/org/jivesoftware/util/log/format/PatternFormatter.java",java/org/jivesoftware/util/log/format/PatternFormatter.java,3,3,4,1,23,2,14,6,,,,2,0,22,,18,18,9,18,,0,4,10,4,,593,69,305,90,200,219,,,153,220,83,150,,,,,14,14,21,8,,3,,0,72,70,64,81,25
File,"java/org/jivesoftware/util/log/output/AbstractOutputTarget.java",java/org/jivesoftware/util/log/output/AbstractOutputTarget.java,1,1,1,1,8,0,4,4,,,,1,0,0,,14,14,1,14,,0,5,4,5,,165,18,69,23,28,78,,,26,48,22,29,,,,,3,3,3,1,,1,,1,13,21,21,21,14
File,"java/org/jivesoftware/util/log/output/AbstractTarget.java",java/org/jivesoftware/util/log/output/AbstractTarget.java,1,1,1,1,9,0,4,4,,,,1,0,0,,8,8,2,8,,0,0,5,3,,107,13,45,17,15,49,,,18,30,16,14,,,,,3,3,3,1,,1,,1,09,11,11,11,7
File,"java/org/jivesoftware/util/log/output/AsyncLogTarget.java",java/org/jivesoftware/util/log/output/AsyncLogTarget.java,3,3,3,1,19,2,13,4,,,,1,0,0,,5,5,3,5,,0,0,0,5,,142,18,76,19,38,48,,,30,49,19,32,,,,,8,8,9,5,,4,,0,63,16,16,17,9
File,"java/org/jivesoftware/util/log/output/io/FileTarget.java",java/org/jivesoftware/util/log/output/io/FileTarget.java,2,2,2,1,17,1,9,6,,,,1,0,0,,4,4,2,4,,0,0,3,1,,100,15,45,19,20,40,,,22,32,15,20,,,,,3,3,4,1,,1,,0,89,9,9,10,4
