Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Method,"com.jivesoftware.openfire.session.ComponentSessionTask.getSession()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,4,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.session.ComponentSessionTask.readExternal(ObjectInput)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,4,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.session.ComponentSessionTask.run()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,9,27,0,27,1,17,0,12,9,9,18,1,17,9,9,9,1,,,,,,1,,0,00,9,9,9,1
Public Method,"com.jivesoftware.openfire.session.ComponentSessionTask.toString()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.session.ComponentSessionTask.writeExternal(ObjectOutput)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ComponentSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,1,2,0,4,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Class,"com.jivesoftware.openfire.session.ConnectionMultiplexerSessionTask",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ConnectionMultiplexerSessionTask.java,1,1,1,1,3,0,3,0,1,5,0,,0,0,,,4,1,4,23,1,0,1,2,,44,5,15,6,4,24,,,5,10,6,4,,,,,1,1,1,1,2,0,25,1,60,4,4,4,4
Public Constructor,"com.jivesoftware.openfire.session.ConnectionMultiplexerSessionTask.ConnectionMultiplexerSessionTask()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ConnectionMultiplexerSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,1,0,1,1,0,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Protected Constructor,"com.jivesoftware.openfire.session.ConnectionMultiplexerSessionTask.ConnectionMultiplexerSessionTask(JID,Operation)",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ConnectionMultiplexerSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,2,3,1,2,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Method,"com.jivesoftware.openfire.session.ConnectionMultiplexerSessionTask.getSession()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ConnectionMultiplexerSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"com.jivesoftware.openfire.session.ConnectionMultiplexerSessionTask.toString()",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/ConnectionMultiplexerSessionTask.java,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
