Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"java/org/jivesoftware/messenger/audit/Auditor.java",java/org/jivesoftware/messenger/audit/Auditor.java,0,0,0,0,0,0,0,0,,,,1,0,0,,3,3,0,3,,3,0,0,0,,62,8,8,7,0,46,,,6,7,7,0,,,,,0,0,0,0,,0,,5,75,0,0,0,0
File,"java/org/jivesoftware/messenger/audit/SessionEvent.java",java/org/jivesoftware/messenger/audit/SessionEvent.java,1,1,1,1,10,0,3,6,,,,1,5,6,,6,1,0,6,,0,1,0,5,,104,12,32,17,13,60,,,15,22,16,6,,,,,1,1,1,1,,0,,1,88,6,6,6,6
File,"java/org/jivesoftware/messenger/audit/spi/AuditManagerImpl.java",java/org/jivesoftware/messenger/audit/spi/AuditManagerImpl.java,1,1,1,1,5,0,5,0,,,,2,0,3,,29,29,13,29,,0,1,0,28,,255,38,191,67,94,26,,,103,145,68,86,,,,,4,4,6,1,,2,,0,14,42,42,45,29
File,"java/org/jivesoftware/messenger/audit/spi/AuditorImpl.java",java/org/jivesoftware/messenger/audit/spi/AuditorImpl.java,2,2,3,1,11,0,10,1,,,,3,0,1,,15,15,13,15,,0,5,1,9,,271,28,190,55,96,55,,,97,140,56,90,,,,,8,8,8,3,,3,,0,29,43,40,45,17
File,"java/org/jivesoftware/messenger/auth/AuthFactory.java",java/org/jivesoftware/messenger/auth/AuthFactory.java,1,1,1,1,13,0,4,8,,,,1,5,2,,5,0,0,5,,0,0,0,5,,135,11,51,19,22,73,,,22,31,15,18,,,,,1,1,1,1,,0,,1,43,5,5,5,5
File,"java/org/jivesoftware/messenger/auth/AuthProvider.java",java/org/jivesoftware/messenger/auth/AuthProvider.java,0,0,0,0,0,0,0,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,80,6,8,7,0,66,,,5,6,6,0,,,,,0,0,0,0,,0,,8,25,0,0,0,0
File,"java/org/jivesoftware/messenger/auth/AuthToken.java",java/org/jivesoftware/messenger/auth/AuthToken.java,1,1,1,1,8,0,3,5,,,,1,0,1,,3,3,1,3,,0,0,0,3,,51,6,14,7,4,31,,,6,10,7,3,,,,,1,1,1,1,,0,,2,21,3,3,3,3
File,"java/org/jivesoftware/messenger/auth/DefaultAuthProvider.java",java/org/jivesoftware/messenger/auth/DefaultAuthProvider.java,4,4,5,1,19,0,17,1,,,,1,0,2,,4,4,0,4,,0,0,0,4,,117,11,81,24,51,25,,,47,67,22,49,,,,,9,9,11,1,,2,,0,31,19,19,22,4
File,"java/org/jivesoftware/messenger/auth/NativeAuthProvider.java",java/org/jivesoftware/messenger/auth/NativeAuthProvider.java,1,1,1,1,10,0,9,1,,,,2,0,0,,9,9,1,9,,0,0,0,9,,160,17,84,26,43,59,,,37,52,27,29,,,,,6,6,6,1,,2,,0,70,15,15,15,9
File,"java/org/jivesoftware/messenger/auth/POP3AuthProvider.java",java/org/jivesoftware/messenger/auth/POP3AuthProvider.java,4,4,5,1,25,2,20,2,,,,1,0,0,,5,5,7,5,,0,0,0,5,,205,24,119,32,73,62,,,61,82,30,58,,,,,14,14,16,3,,2,,0,52,23,23,26,7
