file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testHashCode/0,false,116,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testToString_WithTwoOverload/0,false,147,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,tearDown/0,false,87,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testEquals_WithOverload/0,false,101,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,initMock/1[java.lang.Class<?>],false,91,1,4,3,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testFinalize_AreIgnored/0,false,163,3,4,0,4,1,4,6,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testToString/0,false,137,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testEquals/0,false,96,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testToString_WithOverload/0,false,142,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testHashCode_WithOverload/0,false,121,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testHashCode/1[java.lang.Class<?>],false,129,2,4,2,2,1,4,6,0,1,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,24,2,0,true
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest,testToString/1[java.lang.Class<?>],false,154,2,5,3,2,1,5,7,0,1,1,5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,20,2,0,true
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/InvocationTest.java,org.easymock.tests.InvocationTest,testShouldDisplayMocksToStringIfNoToStringMethod/0,false,98,3,3,0,3,1,3,15,0,2,0,3,0,0,0,0,0,0,5,0,3,0,0,0,1,0,18,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/InvocationTest.java,org.easymock.tests.InvocationTest,testEquals/0,false,51,1,0,0,0,1,2,6,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/InvocationTest.java,org.easymock.tests.InvocationTest,setup/0,false,38,2,1,0,1,1,1,10,0,5,0,1,0,0,0,0,0,0,4,0,8,0,0,0,0,0,17,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/InvocationTest.java,org.easymock.tests.InvocationTest,testShouldDisplayMocksToStringIfValidJavaIdentifier/0,false,69,3,3,0,3,1,3,18,0,2,0,3,0,0,0,0,0,0,5,0,3,0,0,0,1,0,21,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/InvocationTest.java,org.easymock.tests.InvocationTest,testHashCode/0,false,59,2,1,0,1,2,4,9,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest$C,foo/0,false,121,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest,answerOnVoidMethod/0,false,142,4,6,0,6,1,7,14,1,2,0,7,0,0,0,0,0,0,3,3,3,0,1,0,0,1,18,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest,setUp/0,false,34,3,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest,testGenericityFlexibility/0,false,125,6,8,0,8,1,8,11,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest,nullStubAnswerNotAllowed/0,false,105,4,3,0,3,2,6,9,0,0,0,6,0,0,0,0,1,0,3,1,0,0,1,0,0,0,17,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest,answer/0,false,39,5,7,0,7,2,11,25,1,2,0,11,0,0,0,0,1,0,22,7,2,0,1,0,0,2,16,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest,stubAnswer/0,false,69,5,7,0,7,1,9,21,2,2,0,9,0,0,0,0,0,0,24,11,2,0,1,0,0,2,11,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/AnswerTest.java,org.easymock.tests2.AnswerTest,nullAnswerNotAllowed/0,false,95,4,3,0,3,2,6,9,0,0,0,6,0,0,0,0,1,0,3,1,0,0,1,0,0,0,16,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ThrowableWrapper.java,org.easymock.internal.ThrowableWrapper,getThrowable/0,false,31,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ThrowableWrapper.java,org.easymock.internal.ThrowableWrapper,ThrowableWrapper/1[java.lang.Throwable],true,27,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/DefaultClassInstantiatorTest.java,org.easymock.tests.DefaultClassInstantiatorTest$SerializableWithUIDClass,SerializableWithUIDClass/0,true,97,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,strictMock/1[java.lang.String],false,470,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,65536,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createStrictMock/0,false,251,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,"mock/2[java.lang.String,org.easymock.MockType]",false,454,3,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,65536,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,addMockedMethods/1[java.lang.String[]],false,165,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,mock/1[java.lang.String],false,486,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,65536,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createMock/1[org.easymock.IMocksControl],false,284,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,mock/1[org.easymock.IMocksControl],false,436,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,65536,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,withArgs/1[java.lang.Object[]],false,226,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createMock/1[java.lang.String],false,326,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createNiceMock/0,false,273,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,"addMockedMethod/2[java.lang.String,java.lang.Class<?>[]]",false,151,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,mock/0,false,406,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,65536,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createMock/1[org.easymock.MockType],false,238,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,addMockedMethods/1[java.lang.reflect.Method[]],false,175,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createMock/0,false,262,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createStrictMock/1[java.lang.String],false,313,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,addMockedMethod/1[java.lang.reflect.Method],false,124,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,addMockedMethod/1[java.lang.String],false,136,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,withConstructor/1[java.lang.Class<?>[]],false,215,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,createNiceMock/1[java.lang.String],false,339,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,true
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/IMockBuilder.java,org.easymock.IMockBuilder,mock/1[org.easymock.MockType],false,378,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,65536,0,true
