Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"main/java/org/apache/commons/io/filefilter/FileFileFilter.java",main/java/org/apache/commons/io/filefilter/FileFileFilter.java,1,1,1,1,7,0,3,4,,,,1,0,2,,2,2,0,2,,0,0,1,1,,63,6,13,9,3,44,,,6,9,8,2,,,,,1,1,1,1,,0,,3,38,2,2,2,2
File,"main/java/org/apache/commons/io/filefilter/FileFilterUtils.java",main/java/org/apache/commons/io/filefilter/FileFilterUtils.java,1,1,1,1,16,0,4,11,,,,1,42,2,,43,1,0,43,,0,1,0,42,,796,50,206,70,86,540,,,79,142,68,83,,,,,6,6,6,1,,3,,2,62,60,60,60,43
File,"main/java/org/apache/commons/io/filefilter/HiddenFileFilter.java",main/java/org/apache/commons/io/filefilter/HiddenFileFilter.java,1,1,1,1,8,0,3,5,,,,1,0,3,,2,2,0,2,,0,0,1,1,,79,8,14,10,4,57,,,7,10,9,3,,,,,1,1,1,1,,0,,4,07,2,2,2,2
File,"main/java/org/apache/commons/io/filefilter/IOFileFilter.java",main/java/org/apache/commons/io/filefilter/IOFileFilter.java,0,0,0,0,0,0,0,0,,,,1,0,0,,2,2,0,2,,2,0,0,0,,55,5,10,9,0,40,,,6,7,7,0,,,,,0,0,0,0,,0,,4,00,0,0,0,0
File,"main/java/org/apache/commons/io/filefilter/MagicNumberFileFilter.java",main/java/org/apache/commons/io/filefilter/MagicNumberFileFilter.java,2,2,2,1,29,0,10,19,,,,1,0,1,,6,6,2,6,,0,0,0,6,,271,14,75,23,38,184,,,36,53,20,35,,,,,4,4,6,4,,4,,2,45,15,15,17,9
File,"main/java/org/apache/commons/io/filefilter/NameFileFilter.java",main/java/org/apache/commons/io/filefilter/NameFileFilter.java,2,2,2,1,14,0,7,6,,,,1,0,1,,9,9,2,9,,0,0,0,9,,190,14,76,23,36,100,,,35,57,23,36,,,,,4,4,4,3,,3,,1,32,22,22,22,13
File,"main/java/org/apache/commons/io/filefilter/NotFileFilter.java",main/java/org/apache/commons/io/filefilter/NotFileFilter.java,1,1,1,1,10,0,4,6,,,,1,0,1,,4,4,1,4,,0,0,0,4,,81,8,25,13,7,48,,,10,16,10,6,,,,,2,2,2,1,,1,,1,92,5,5,5,4
File,"main/java/org/apache/commons/io/filefilter/OrFileFilter.java",main/java/org/apache/commons/io/filefilter/OrFileFilter.java,2,2,2,1,11,0,7,4,,,,1,0,1,,10,10,1,10,,0,0,0,10,,166,14,82,30,35,70,,,34,56,24,34,,,,,5,5,5,3,,3,,0,85,20,20,21,14
File,"main/java/org/apache/commons/io/filefilter/PrefixFileFilter.java",main/java/org/apache/commons/io/filefilter/PrefixFileFilter.java,2,2,2,1,14,0,7,7,,,,1,0,1,,9,9,2,9,,0,0,0,9,,197,16,76,23,36,105,,,35,57,23,36,,,,,4,4,4,3,,3,,1,38,22,22,22,13
File,"main/java/org/apache/commons/io/filefilter/RegexFileFilter.java",main/java/org/apache/commons/io/filefilter/RegexFileFilter.java,2,2,2,1,13,0,6,6,,,,1,0,1,,5,5,1,5,,0,0,0,5,,122,12,41,15,17,69,,,18,29,14,15,,,,,3,3,4,1,,1,,1,68,10,10,11,5
