Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
easymock,RandomForest,2,model3,ADA,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,DT,2,model3,ADA,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,LogisticRegression,2,model3,ADA,0.2900458637676236,0.2355734713970969,0.4344332327904863,[0.43963263 0.03151431],0.2900458637676236,0.016035844829619148,0.9066666666666666,0.28208878183069513,0.594377724248681,"[3279, 8345, 14, 136]"
easymock,MLP,2,model3,ADA,0.33896721589943946,0.266317016956222,0.4913071337374572,[0.49718974 0.03544429],0.33896721589943946,0.018057835585301173,0.9533333333333334,0.3310392291810048,0.642186281257169,"[3848, 7776, 7, 143]"
easymock,RandomForest,3,model1,NONE,0.9262287874791172,0.5539693327204858,0.952491172497219,[0.96144833 0.14649034],0.9262287874791172,0.08391608391608392,0.576,0.9301209103840683,0.7530604551920342,"[10462, 786, 53, 72]"
easymock,DT,3,model1,NONE,0.9185790908291568,0.5538496016105035,0.9483731947816675,[0.95724049 0.15045872],0.9185790908291568,0.0849740932642487,0.656,0.9214971550497866,0.7887485775248934,"[10365, 883, 43, 82]"
easymock,LogisticRegression,3,model1,NONE,0.9890090565374132,0.4972370805888334,0.9835439518971597,[0.99447416 0.        ],0.9890090565374132,nan,0.0,1.0,0.5,"[11248, 0, 125, 0]"
easymock,MLP,3,model1,NONE,0.9891849116328145,0.6005034834026111,0.9858933502420256,[0.99455535 0.20645161],0.9891849116328145,0.5333333333333333,0.128,0.9987553342816501,0.563377667140825,"[11234, 14, 109, 16]"
easymock,RandomForest,3,model2,NONE,0.9649169084674228,0.6153133666746777,0.9739778377465007,[0.98203916 0.24858757],0.9649169084674228,0.1625615763546798,0.528,0.9697724039829303,0.7488862019914652,"[10908, 340, 59, 66]"
easymock,DT,3,model2,NONE,0.9649169084674228,0.6440452373154905,0.9745745573954075,[0.98200352 0.30608696],0.9649169084674228,0.19555555555555557,0.704,0.9678165007112376,0.8359082503556188,"[10886, 362, 37, 88]"
easymock,LogisticRegression,3,model2,NONE,0.9890090565374132,0.4972370805888334,0.9835439518971597,[0.99447416 0.        ],0.9890090565374132,nan,0.0,1.0,0.5,"[11248, 0, 125, 0]"
easymock,MLP,3,model2,NONE,0.9908555350391277,0.6767098306241063,0.9883896691941074,[0.99539497 0.35802469],0.9908555350391277,0.7837837837837838,0.232,0.9992887624466572,0.6156443812233287,"[11240, 8, 96, 29]"
easymock,RandomForest,3,model3,NONE,0.8691638090213664,0.49632214193653457,0.9201461442854957,[0.92967199 0.06297229],0.8691638090213664,0.03417634996582365,0.4,0.874377667140825,0.6371888335704124,"[9835, 1413, 75, 50]"
easymock,DT,3,model3,NONE,0.8680207509012574,0.495737456593767,0.9194897163750009,[0.92901395 0.06246096],0.8680207509012574,0.03387533875338753,0.4,0.873221906116643,0.6366109530583214,"[9822, 1426, 75, 50]"
easymock,LogisticRegression,3,model3,NONE,0.9890090565374132,0.4972370805888334,0.9835439518971597,[0.99447416 0.        ],0.9890090565374132,nan,0.0,1.0,0.5,"[11248, 0, 125, 0]"
easymock,MLP,3,model3,NONE,0.9890090565374132,0.4972370805888334,0.9835439518971597,[0.99447416 0.        ],0.9890090565374132,nan,0.0,1.0,0.5,"[11248, 0, 125, 0]"
easymock,RandomForest,3,model1,RUS,0.7531873736041503,0.4639648190177506,0.849052498532297,[0.85770771 0.07022193],0.7531873736041502,0.036627505183137524,0.848,0.7521337126600285,0.8000668563300142,"[8460, 2788, 19, 106]"
easymock,DT,3,model1,RUS,0.7392948210674404,0.454728387074689,0.8399806321211075,[0.84863954 0.06081723],0.7392948210674404,0.0316622691292876,0.768,0.7389758179231863,0.7534879089615932,"[8312, 2936, 29, 96]"
easymock,LogisticRegression,3,model1,RUS,0.7490547788622176,0.4508229633583992,0.8466268631136756,[0.85552293 0.04612299],0.7490547788622175,0.024066968957098013,0.552,0.7512446657183499,0.651622332859175,"[8450, 2798, 56, 69]"
easymock,MLP,3,model1,RUS,0.7310296315835753,0.44738491523142043,0.8345940683960028,[0.84329696 0.05147287],0.7310296315835751,0.026774193548387098,0.664,0.7317745376955903,0.6978872688477952,"[8231, 3017, 42, 83]"
easymock,RandomForest,3,model2,RUS,0.778598434889651,0.4772504803776079,0.8654257320322061,[0.87415034 0.08035062],0.778598434889651,0.04209720627631076,0.88,0.7774715504978663,0.828735775248933,"[8745, 2503, 15, 110]"
