Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
pdfbox,MLP,4,model3,NONE,0.9159047005795236,0.47805337097533107,0.8757026592083849,[0.95610674 0.        ],0.9159047005795236,nan,0.0,1.0,0.5,"[21336, 0, 1959, 0]"
pdfbox,RandomForest,4,model1,RUS,0.8301352221506761,0.6775001313831384,0.8620508710438509,[0.89936675 0.45563351],0.8301352221506761,0.31186440677966104,0.8453292496171516,0.8287401574803149,0.8370347035487332,"[17682, 3654, 303, 1656]"
pdfbox,DT,4,model1,RUS,0.8228375187808544,0.6594294976080846,0.8556588745456626,[0.89533616 0.42352284],0.8228375187808543,0.2915384615384615,0.7738642164369577,0.827334083239595,0.8005991498382764,"[17652, 3684, 443, 1516]"
pdfbox,LogisticRegression,4,model1,RUS,0.7013092938398798,0.5300326085151278,0.766029787746993,[0.81374806 0.24631716],0.7013092938398798,0.15633163756359136,0.5803981623277182,0.7124109486314211,0.6464045554795695,"[15200, 6136, 822, 1137]"
pdfbox,MLP,4,model1,RUS,0.7836016312513415,0.6321966244998587,0.8284882621168452,[0.86817813 0.39621512],0.7836016312513415,0.25884194053208137,0.8443083205717202,0.7780277465316835,0.8111680335517019,"[16600, 4736, 305, 1654]"
pdfbox,RandomForest,4,model2,RUS,0.899506331830865,0.7771231400853508,0.9145011441667336,[0.94227877 0.61196751],0.899506331830865,0.4531173294059892,0.9423175089331292,0.895575553055868,0.9189465309944985,"[19108, 2228, 113, 1846]"
pdfbox,DT,4,model2,RUS,0.8909637261214853,0.7580064297024942,0.9072108967616701,[0.93737981 0.57863305],0.8909637261214853,0.42860653723273534,0.8902501276161306,0.891029246344207,0.8906396869801688,"[19011, 2325, 215, 1744]"
pdfbox,LogisticRegression,4,model2,RUS,0.8192315947628247,0.6636250334758179,0.853929775842539,[0.89240911 0.43484096],0.8192315947628246,0.2949745083758194,0.8269525267993875,0.8185226846644169,0.8227376057319022,"[17464, 3872, 339, 1620]"
pdfbox,MLP,4,model2,RUS,0.8797596050654647,0.7393317010221276,0.8984773026508409,[0.9306563 0.5480071],0.8797596050654647,0.4006606890042473,0.8667687595712098,0.8809523809523809,0.8738605702617954,"[18796, 2540, 261, 1698]"
pdfbox,RandomForest,4,model3,RUS,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,DT,4,model3,RUS,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,LogisticRegression,4,model3,RUS,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,MLP,4,model3,RUS,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,RandomForest,4,model1,ENN,0.9045288688559777,0.7418193107136409,0.912306690161219,[0.94677898 0.53685964],0.9045288688559777,0.4533943017938797,0.6579887697805002,0.9271653543307087,0.7925770620556045,"[19782, 1554, 670, 1289]"
pdfbox,DT,4,model1,ENN,0.8846104314230522,0.7314229506567667,0.9001442497421025,[0.93425944 0.52858646],0.8846104314230522,0.40261822067860004,0.7692700357325166,0.8952005999250093,0.8322353178287629,"[19100, 2236, 452, 1507]"
pdfbox,LogisticRegression,4,model1,ENN,0.9116119338913931,0.5124326936063931,0.8793980669341493,[0.95359791 0.07126748],0.9116119338913931,0.3062015503875969,0.04032669729453803,0.9916104236970379,0.5159685604957879,"[21157, 179, 1880, 79]"
pdfbox,MLP,4,model1,ENN,0.922730199613651,0.7472058014746286,0.9224227538593506,[0.95785136 0.53656025],0.922730199613651,0.5412987012987013,0.5319040326697294,0.9586145481814773,0.7452592904256033,"[20453, 883, 917, 1042]"
pdfbox,RandomForest,4,model2,ENN,0.9524790727623954,0.8633884885039034,0.9551548212264633,[0.97370983 0.75306714],0.9524790727623954,0.6687797147385103,0.8616641143440531,0.9608173978252719,0.9112407560846625,"[20500, 836, 271, 1688]"
pdfbox,DT,4,model2,ENN,0.9366816913500752,0.828674810111574,0.9418262665215241,[0.96470532 0.6926443 ],0.9366816913500752,0.5852112676056338,0.8483920367534457,0.9447881514810649,0.8965900941172552,"[20158, 1178, 297, 1662]"
pdfbox,LogisticRegression,4,model2,ENN,0.9222579952779566,0.6967766619882122,0.9142772491624146,[0.95825554 0.43529779],0.9222579952779566,0.5592948717948718,0.3563042368555385,0.9742219722534683,0.6652631045545034,"[20786, 550, 1261, 698]"
pdfbox,MLP,4,model2,ENN,0.9483150890749088,0.8387895055429339,0.9493190213024818,[0.97166792 0.70591109],0.9483150890749088,0.6768149882903981,0.7376212353241449,0.9676602924634421,0.8526407638937935,"[20646, 690, 514, 1445]"
pdfbox,RandomForest,4,model3,ENN,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,DT,4,model3,ENN,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,LogisticRegression,4,model3,ENN,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,MLP,4,model3,ENN,0.8596694569650141,0.6957784115106517,0.8815145670709031,[0.91907014 0.47248669],0.859669456965014,0.3454459650778669,0.7473200612557427,0.8699850018747657,0.8086525315652542,"[18562, 2774, 495, 1464]"
pdfbox,RandomForest,4,model1,TL,0.9146597982399657,0.7466025379197245,0.9182564060988037,[0.95296456 0.54024052],0.9146597982399657,0.49386892177589853,0.5962225625319041,0.9438976377952756,0.77006010016359,"[20139, 1197, 791, 1168]"
