Dataset,Algoritm,Approach,window,model,resample,F1-Score,Accuracy,Sensitivity,Specificity,ROC AUC score
commons-bcel,MLP,slw,2,Str,SMOTE,0.91622592,0.7965352828989193,0.5378031383737518,0.8024318085763517,0.6701174734750517
commons-bcel,RandomForest,slw,2,StrEvo,SMOTE,0.91622592,0.9773363000635727,0.4008559201141227,0.990474332715628,0.6956651264148752
commons-bcel,DT,slw,2,StrEvo,SMOTE,0.91622592,0.9676096630642084,0.3309557774607703,0.9821190545856496,0.65653741602321
commons-bcel,LogisticRegression,slw,2,StrEvo,SMOTE,0.91622592,0.8186904005085823,0.8002853067047075,0.8191098540264637,0.8096975803655857
commons-bcel,MLP,slw,2,StrEvo,SMOTE,0.91622592,0.9355371900826446,0.6647646219686163,0.9417081179492182,0.8032363699589172
commons-bcel,RandomForest,slw,2,Evo,SMOTE,0.91622592,0.8286395422759059,0.7574893009985735,0.8302610618030495,0.7938751814008115
commons-bcel,DT,slw,2,Evo,SMOTE,0.91622592,0.8286395422759059,0.7574893009985735,0.8302610618030495,0.7938751814008115
commons-bcel,LogisticRegression,slw,2,Evo,SMOTE,0.91622592,0.8485696122059758,0.717546362339515,0.8515556422510485,0.7845510022952815
commons-bcel,MLP,slw,2,Evo,SMOTE,0.91622592,0.8281627463445645,0.7574893009985735,0.8297733996553854,0.7936313503269795
commons-bcel,RandomForest,slw,2,Str,ADA,0.91622592,0.9183089637635092,0.1355206847360913,0.9361487694658474,0.5358347271009694
commons-bcel,DT,slw,2,Str,ADA,0.91622592,0.9184361093452004,0.1398002853067047,0.9361812802756916,0.5379907827911982
commons-bcel,LogisticRegression,slw,2,Str,ADA,0.91622592,0.6854100445009536,0.651925820256776,0.6861731525732306,0.6690494864150034
commons-bcel,MLP,slw,2,Str,ADA,0.91622592,0.7841068022886205,0.5492154065620543,0.7894599954484867,0.6693377010052705
commons-bcel,RandomForest,slw,2,StrEvo,ADA,0.91622592,0.9765734265734266,0.3723252496433666,0.9903442894762507,0.6813347695598088
commons-bcel,DT,slw,2,StrEvo,ADA,0.91622592,0.9674507310870948,0.5021398002853067,0.9780552033551156,0.7400975018202111
commons-bcel,LogisticRegression,slw,2,StrEvo,ADA,0.91622592,0.8007628734901462,0.8288159771754636,0.8001235410774082,0.814469759126436
commons-bcel,MLP,slw,2,StrEvo,ADA,0.91622592,0.924793388429752,0.6747503566333809,0.9304918885529438,0.8026211225931624
commons-bcel,RandomForest,slw,2,Evo,ADA,0.91622592,0.8286395422759059,0.7574893009985735,0.8302610618030495,0.7938751814008115
commons-bcel,DT,slw,2,Evo,ADA,0.91622592,0.8286395422759059,0.7574893009985735,0.8302610618030495,0.7938751814008115
commons-bcel,LogisticRegression,slw,2,Evo,ADA,0.91622592,0.8485696122059758,0.717546362339515,0.8515556422510485,0.7845510022952815
commons-bcel,MLP,slw,2,Evo,ADA,0.91622592,0.8281627463445645,0.7574893009985735,0.8297733996553854,0.7936313503269795
commons-bcel,RandomForest,slw,3,Str,NONE,0.91622592,0.8621896568643486,0.3563218390804598,0.8739748953974895,0.6151483672389746
commons-bcel,DT,slw,3,Str,NONE,0.91622592,0.7923195184979228,0.5646551724137931,0.7976234309623431,0.6811393016880681
commons-bcel,LogisticRegression,slw,3,Str,NONE,0.91622592,0.9772987471786988,0.0028735632183908,1.0,0.5014367816091954
commons-bcel,MLP,slw,3,Str,NONE,0.91622592,0.9780183834352818,0.0517241379310344,0.9995983263598326,0.5256612321454336
commons-bcel,RandomForest,slw,3,StrEvo,NONE,0.91622592,0.9475973962251808,0.2859195402298851,0.9630125523012552,0.6244660462655701
commons-bcel,DT,slw,3,StrEvo,NONE,0.91622592,0.9289522750318928,0.3577586206896552,0.9422594142259414,0.6500090174577983
commons-bcel,LogisticRegression,slw,3,StrEvo,NONE,0.91622592,0.977037061267214,0.028735632183908,0.9991297071129708,0.5139326696484394
commons-bcel,MLP,slw,3,StrEvo,NONE,0.91622592,0.9783454908246376,0.3390804597701149,0.9932384937238494,0.6661594767469823
commons-bcel,RandomForest,slw,3,Evo,NONE,0.91622592,0.843282849759576,0.7543103448275862,0.8453556485355649,0.7998329966815756
commons-bcel,DT,slw,3,Evo,NONE,0.91622592,0.8433155604985116,0.7543103448275862,0.8453891213389121,0.7998497330832492
commons-bcel,LogisticRegression,slw,3,Evo,NONE,0.91622592,0.9772333257008275,0.0,1.0,0.5
commons-bcel,MLP,slw,3,Evo,NONE,0.91622592,0.9772333257008275,0.0,1.0,0.5
commons-bcel,RandomForest,slw,3,Str,RUS,0.91622592,0.7126034477118838,0.7701149425287356,0.7112635983263599,0.7406892704275476
commons-bcel,DT,slw,3,Str,RUS,0.91622592,0.7363187334401884,0.6537356321839081,0.7382426778242678,0.695989155004088
commons-bcel,LogisticRegression,slw,3,Str,RUS,0.91622592,0.7106735141146838,0.5890804597701149,0.7135062761506276,0.6512933679603713
commons-bcel,MLP,slw,3,Str,RUS,0.91622592,0.6680514212816068,0.764367816091954,0.6658075313807531,0.7150876737363536
commons-bcel,RandomForest,slw,3,StrEvo,RUS,0.91622592,0.8232638775309934,0.8721264367816092,0.8221255230125523,0.8471259798970807
commons-bcel,DT,slw,3,StrEvo,RUS,0.91622592,0.8410912302508914,0.8175287356321839,0.8416401673640167,0.8295844514981002
commons-bcel,LogisticRegression,slw,3,StrEvo,RUS,0.91622592,0.8213666546727291,0.8074712643678161,0.8216903765690377,0.814580820468427
commons-bcel,MLP,slw,3,StrEvo,RUS,0.91622592,0.8350397435478067,0.8692528735632183,0.8342426778242678,0.851747775693743
commons-bcel,RandomForest,slw,3,Evo,RUS,0.91622592,0.8429230316312846,0.7543103448275862,0.8449874476987448,0.7996488962631656
commons-bcel,DT,slw,3,Evo,RUS,0.91622592,0.8428903208923489,0.7528735632183908,0.8449874476987448,0.7989305054585678
commons-bcel,LogisticRegression,slw,3,Evo,RUS,0.91622592,0.8624186320368977,0.6982758620689655,0.8662426778242678,0.7822592699466167
commons-bcel,MLP,slw,3,Evo,RUS,0.91622592,0.8436753786268032,0.7543103448275862,0.8457573221757322,0.8000338335016592
commons-bcel,RandomForest,slw,3,Str,ENN,0.91622592,0.8545680546923555,0.3620689655172414,0.8660418410041841,0.6140554032607127
commons-bcel,DT,slw,3,Str,ENN,0.91622592,0.7896699486441399,0.5761494252873564,0.7946443514644351,0.6853968883758957
commons-bcel,LogisticRegression,slw,3,Str,ENN,0.91622592,0.9766772431389223,0.0028735632183908,0.9993640167364016,0.5011187899773961
commons-bcel,MLP,slw,3,Str,ENN,0.91622592,0.9762847142716954,0.0531609195402298,0.9977907949790796,0.5254758572596546
commons-bcel,RandomForest,slw,3,StrEvo,ENN,0.91622592,0.9445552975041708,0.4597701149425287,0.9558493723849372,0.707809743663733
commons-bcel,DT,slw,3,StrEvo,ENN,0.91622592,0.9267933662621438,0.521551724137931,0.936234309623431,0.728893016880681
commons-bcel,LogisticRegression,slw,3,StrEvo,ENN,0.91622592,0.976709953877858,0.0488505747126436,0.998326359832636,0.5235884672726399
commons-bcel,MLP,slw,3,StrEvo,ENN,0.91622592,0.973177194072814,0.4741379310344827,0.9848033472803348,0.7294706391574086
commons-bcel,RandomForest,slw,3,Evo,ENN,0.91622592,0.843282849759576,0.7543103448275862,0.8453556485355649,0.7998329966815756
commons-bcel,DT,slw,3,Evo,ENN,0.91622592,0.843282849759576,0.7543103448275862,0.8453556485355649,0.7998329966815756
commons-bcel,LogisticRegression,slw,3,Evo,ENN,0.91622592,0.9156062935461712,0.4698275862068966,0.9259916317991632,0.6979096090030299
commons-bcel,MLP,slw,3,Evo,ENN,0.91622592,0.915377318373622,0.4497126436781609,0.9262259414225942,0.6879692925503776
commons-bcel,RandomForest,slw,3,Str,TL,0.91622592,0.8653625985411011,0.3620689655172414,0.8770878661087866,0.619578415813014
commons-bcel,DT,slw,3,Str,TL,0.91622592,0.7918942788917601,0.5718390804597702,0.7970209205020921,0.6844300004809312
commons-bcel,LogisticRegression,slw,3,Str,TL,0.91622592,0.9772987471786988,0.0028735632183908,1.0,0.5014367816091954
commons-bcel,MLP,slw,3,Str,TL,0.91622592,0.977920251218475,0.0517241379310344,0.9994979079497908,0.5256110229404126
commons-bcel,RandomForest,slw,3,StrEvo,TL,0.91622592,0.9451113800660756,0.2859195402298851,0.960468619246862,0.6231940797383735
commons-bcel,DT,slw,3,StrEvo,TL,0.91622592,0.9282980602531812,0.375,0.9411882845188284,0.6580941422594142
commons-bcel,LogisticRegression,slw,3,StrEvo,TL,0.91622592,0.9770697720061496,0.0316091954022988,0.9990962343096236,0.5153527148559611
commons-bcel,MLP,slw,3,StrEvo,TL,0.91622592,0.9767426646167936,0.3793103448275862,0.9906610878661088,0.6849857163468476
commons-bcel,RandomForest,slw,3,Evo,TL,0.91622592,0.843282849759576,0.7543103448275862,0.8453556485355649,0.7998329966815756
commons-bcel,DT,slw,3,Evo,TL,0.91622592,0.8433155604985116,0.7543103448275862,0.8453891213389121,0.7998497330832492
commons-bcel,LogisticRegression,slw,3,Evo,TL,0.91622592,0.9772333257008275,0.0,1.0,0.5
commons-bcel,MLP,slw,3,Evo,TL,0.91622592,0.9772333257008275,0.0,1.0,0.5
commons-bcel,RandomForest,slw,3,Str,ROS,0.91622592,0.7930391547545059,0.5431034482758621,0.7988619246861924,0.6709826864810273
commons-bcel,DT,slw,3,Str,ROS,0.91622592,0.7920251218475025,0.5646551724137931,0.7973221757322175,0.6809886740730053
commons-bcel,LogisticRegression,slw,3,Str,ROS,0.91622592,0.6962807889830231,0.6408045977011494,0.6975732217573222,0.6691889097292357
commons-bcel,MLP,slw,3,Str,ROS,0.91622592,0.7679500179909065,0.6795977011494253,0.7700083682008368,0.7248030346751312
commons-bcel,RandomForest,slw,3,StrEvo,ROS,0.91622592,0.9316999771024828,0.3922413793103448,0.9442677824267782,0.6682545808685615
commons-bcel,DT,slw,3,StrEvo,ROS,0.91622592,0.9290504072486996,0.3663793103448275,0.9421589958158996,0.6542691530803636
commons-bcel,LogisticRegression,slw,3,StrEvo,ROS,0.91622592,0.8316378266985052,0.8189655172413793,0.8319330543933054,0.8254492858173424
commons-bcel,MLP,slw,3,StrEvo,ROS,0.91622592,0.9072977658565308,0.6767241379310345,0.9126694560669456,0.79469679699899
commons-bcel,RandomForest,slw,3,Evo,ROS,0.91622592,0.843282849759576,0.7543103448275862,0.8453556485355649,0.7998329966815756
commons-bcel,DT,slw,3,Evo,ROS,0.91622592,0.8433155604985116,0.7543103448275862,0.8453891213389121,0.7998497330832492
commons-bcel,LogisticRegression,slw,3,Evo,ROS,0.91622592,0.8436753786268032,0.7543103448275862,0.8457573221757322,0.8000338335016592
commons-bcel,MLP,slw,3,Evo,ROS,0.91622592,0.8428248994144778,0.7543103448275862,0.844887029288703,0.7995986870581446
commons-bcel,RandomForest,slw,3,Str,SMOTE,0.91622592,0.9285270354257302,0.1968390804597701,0.9455732217573222,0.5712061511085461
commons-bcel,DT,slw,3,Str,SMOTE,0.91622592,0.9294756468548624,0.2068965517241379,0.9463096234309624,0.5766030875775502
commons-bcel,LogisticRegression,slw,3,Str,SMOTE,0.91622592,0.697654640018318,0.625,0.699347280334728,0.662173640167364
commons-bcel,MLP,slw,3,Str,SMOTE,0.91622592,0.8425959242419286,0.5100574712643678,0.8503430962343096,0.6802002837493386
commons-bcel,RandomForest,slw,3,StrEvo,SMOTE,0.91622592,0.9771024827450852,0.3347701149425287,0.9920669456066944,0.6634185302746116
commons-bcel,DT,slw,3,StrEvo,SMOTE,0.91622592,0.971410814170292,0.3721264367816091,0.9853723849372384,0.6787494108594239
commons-bcel,LogisticRegression,slw,3,StrEvo,SMOTE,0.91622592,0.8296751823623696,0.8103448275862069,0.8301255230125523,0.8202351752993795
commons-bcel,MLP,slw,3,StrEvo,SMOTE,0.91622592,0.944293611592686,0.610632183908046,0.9520669456066946,0.7813495647573703
commons-bcel,RandomForest,slw,3,Evo,SMOTE,0.91622592,0.8441006182329659,0.7528735632183908,0.8462259414225941,0.7995497523204924
commons-bcel,DT,slw,3,Evo,SMOTE,0.91622592,0.8441333289719015,0.7528735632183908,0.8462594142259414,0.7995664887221661
commons-bcel,LogisticRegression,slw,3,Evo,SMOTE,0.91622592,0.8436753786268032,0.7543103448275862,0.8457573221757322,0.8000338335016592
commons-bcel,MLP,slw,3,Evo,SMOTE,0.91622592,0.8428248994144778,0.7543103448275862,0.844887029288703,0.7995986870581446
commons-bcel,RandomForest,slw,3,Str,ADA,0.91622592,0.9275130025187268,0.1925287356321839,0.9446359832635984,0.5685823594478912
commons-bcel,DT,slw,3,Str,ADA,0.91622592,0.9269242092178862,0.2112068965517241,0.9435983263598328,0.5774026114557784
commons-bcel,LogisticRegression,slw,3,Str,ADA,0.91622592,0.6968368715449282,0.6293103448275862,0.6984100418410042,0.6638601933342952
commons-bcel,MLP,slw,3,Str,ADA,0.91622592,0.805959896634065,0.6005747126436781,0.810744769874477,0.7056597412590776
commons-bcel,RandomForest,slw,3,StrEvo,ADA,0.91622592,0.9774295901344412,0.3189655172413793,0.9927698744769876,0.6558676958591835
commons-bcel,DT,slw,3,StrEvo,ADA,0.91622592,0.9720977396879396,0.3520114942528735,0.9865439330543933,0.6692777136536333
commons-bcel,LogisticRegression,slw,3,StrEvo,ADA,0.91622592,0.8081188054038141,0.8362068965517241,0.8074644351464435,0.8218356658490839
commons-bcel,MLP,slw,3,StrEvo,ADA,0.91622592,0.9398122403585096,0.5818965517241379,0.9481506276150627,0.7650235896696003
commons-bcel,RandomForest,slw,3,Evo,ADA,0.91622592,0.8433482712374473,0.7528735632183908,0.8454560669456067,0.7991648150819987
commons-bcel,DT,slw,3,Evo,ADA,0.91622592,0.8433482712374473,0.7528735632183908,0.8454560669456067,0.7991648150819987
commons-bcel,LogisticRegression,slw,3,Evo,ADA,0.91622592,0.8424323705472506,0.7543103448275862,0.8444853556485356,0.799397850238061
commons-bcel,MLP,slw,3,Evo,ADA,0.91622592,0.8404370154721795,0.7543103448275862,0.8424435146443514,0.7983769297359689
commons-bcel,RandomForest,slw,4,Str,NONE,0.91622592,0.8744566865460427,0.3283803863298662,0.8871268013514445,0.6077535938406553
commons-bcel,DT,slw,4,Str,NONE,0.91622592,0.8057212170221368,0.5794947994056464,0.8109701441081155,0.6952324717568811
commons-bcel,LogisticRegression,slw,4,Str,NONE,0.91622592,0.977458809259072,0.0074294205052005,0.9999655243742674,0.503697472439734
commons-bcel,MLP,slw,4,Str,NONE,0.91622592,0.9779642171232183,0.0297176820208023,0.9999655243742674,0.5148416031975348
commons-bcel,RandomForest,slw,4,StrEvo,NONE,0.91622592,0.966339836247852,0.3046062407132243,0.9816934427359856,0.6431498417246051
commons-bcel,DT,slw,4,StrEvo,NONE,0.91622592,0.9598706155867786,0.450222882615156,0.9716955112735296,0.7109591969443428
commons-bcel,LogisticRegression,slw,4,StrEvo,NONE,0.91622592,0.9768523198220964,0.0312035661218424,0.9987933530993588,0.5149984596106005
commons-bcel,MLP,slw,4,StrEvo,NONE,0.91622592,0.981771623033121,0.5052005943536404,0.9928290698476178,0.749014832100629
commons-bcel,RandomForest,slw,4,Evo,NONE,0.91622592,0.8649887125577007,0.7845468053491828,0.8668551334206716,0.8257009693849271
commons-bcel,DT,slw,4,Evo,NONE,0.91622592,0.8636746521109202,0.7919762258543833,0.8653382058884369,0.8286572158714101
commons-bcel,LogisticRegression,slw,4,Evo,NONE,0.91622592,0.9773240338286332,0.0,1.0,0.5
commons-bcel,MLP,slw,4,Evo,NONE,0.91622592,0.9773240338286332,0.0,1.0,0.5
commons-bcel,RandomForest,slw,4,Str,RUS,0.91622592,0.7089187641093029,0.7682020802377415,0.7075432669102945,0.7378726735740178
commons-bcel,DT,slw,4,Str,RUS,0.91622592,0.7226995518716938,0.6820208023774146,0.7236433841274219,0.7028320932524182
commons-bcel,LogisticRegression,slw,4,Str,RUS,0.91622592,0.6950032009164729,0.5913818722139673,0.6974074329449079,0.6443946525794376
commons-bcel,MLP,slw,4,Str,RUS,0.91622592,0.6424407830452509,0.8291233283803864,0.6381093566848238,0.7336163425326052
commons-bcel,RandomForest,slw,4,StrEvo,RUS,0.91622592,0.8373260554600896,0.8900445765230312,0.8361028752671861,0.8630737258951087
commons-bcel,DT,slw,4,StrEvo,RUS,0.91622592,0.8556555139997979,0.8603268945022289,0.8555471281803765,0.8579370113413026
commons-bcel,LogisticRegression,slw,4,StrEvo,RUS,0.91622592,0.8418073385221874,0.8157503714710252,0.8424119147762532,0.8290811431236392
commons-bcel,MLP,slw,4,StrEvo,RUS,0.91622592,0.8621584285184811,0.9034175334323924,0.8612011308005241,0.8823093321164582
commons-bcel,RandomForest,slw,4,Evo,RUS,0.91622592,0.8632029381043835,0.787518573551263,0.8649589740053782,0.8262387737783206
commons-bcel,DT,slw,4,Evo,RUS,0.91622592,0.8630681626739446,0.787518573551263,0.8648210715024478,0.8261698225268553
commons-bcel,LogisticRegression,slw,4,Evo,RUS,0.91622592,0.8338218942686748,0.7890044576523031,0.8348617527408122,0.8119331051965575
commons-bcel,MLP,slw,4,Evo,RUS,0.91622592,0.8622258162337006,0.7860326894502229,0.8639936564848651,0.825013172967544
commons-bcel,RandomForest,slw,4,Str,ENN,0.91622592,0.8613497759358469,0.3774145616641902,0.8725780872922844,0.6249963244782373
commons-bcel,DT,slw,4,Str,ENN,0.91622592,0.8024192189763806,0.600297176820208,0.8071088740260636,0.7037030254231358
commons-bcel,LogisticRegression,slw,4,Str,ENN,0.91622592,0.9771218706829744,0.0074294205052005,0.9996207681169412,0.503525094311071
commons-bcel,MLP,slw,4,Str,ENN,0.91622592,0.9746285252198524,0.050520059435364,0.9960697786664828,0.5232949190509234
commons-bcel,RandomForest,slw,4,StrEvo,ENN,0.91622592,0.9640486539303884,0.3952451708766716,0.9772460870164792,0.6862456289465755
commons-bcel,DT,slw,4,StrEvo,ENN,0.91622592,0.9555578018127296,0.549777117384844,0.9649727642556712,0.7573749408202576
commons-bcel,LogisticRegression,slw,4,StrEvo,ENN,0.91622592,0.9767175443916574,0.0520059435364041,0.9981727918361718,0.525089367686288
commons-bcel,MLP,slw,4,StrEvo,ENN,0.91622592,0.9775935846895112,0.5408618127786032,0.987726677239192,0.7642942450088975
commons-bcel,RandomForest,slw,4,Evo,ENN,0.91622592,0.8636746521109202,0.7919762258543833,0.8653382058884369,0.8286572158714101
commons-bcel,DT,slw,4,Evo,ENN,0.91622592,0.8636746521109202,0.7919762258543833,0.8653382058884369,0.8286572158714101
commons-bcel,LogisticRegression,slw,4,Evo,ENN,0.91622592,0.9773240338286332,0.0,1.0,0.5
commons-bcel,MLP,slw,4,Evo,ENN,0.91622592,0.9553893325246808,0.1471025260029717,0.9741432807005448,0.5606229033517581
commons-bcel,RandomForest,slw,4,Str,TL,0.91622592,0.8715927086492132,0.3402674591381872,0.8839205681583121,0.6120940136482497
commons-bcel,DT,slw,4,Str,TL,0.91622592,0.8063277064591126,0.5809806835066865,0.8115562297455698,0.6962684566261282
commons-bcel,LogisticRegression,slw,4,Str,TL,0.91622592,0.977458809259072,0.0074294205052005,0.9999655243742674,0.503697472439734
commons-bcel,MLP,slw,4,Str,TL,0.91622592,0.9779642171232183,0.0401188707280832,0.9997241949941392,0.5199215328611112
commons-bcel,RandomForest,slw,4,StrEvo,TL,0.91622592,0.9670137134000472,0.3239227340267459,0.981934772116114,0.6529287530714298
commons-bcel,DT,slw,4,StrEvo,TL,0.91622592,0.9590282691465346,0.475482912332838,0.97024753499276,0.7228652236627992
commons-bcel,LogisticRegression,slw,4,StrEvo,TL,0.91622592,0.9768523198220964,0.0341753343239227,0.9987244018478936,0.5164498680859082
commons-bcel,MLP,slw,4,StrEvo,TL,0.91622592,0.9812662151689748,0.450222882615156,0.9935875336137352,0.7219052081144455
commons-bcel,RandomForest,slw,4,Evo,TL,0.91622592,0.8649887125577007,0.7845468053491828,0.8668551334206716,0.8257009693849271
commons-bcel,DT,slw,4,Evo,TL,0.91622592,0.8636746521109202,0.7919762258543833,0.8653382058884369,0.8286572158714101
commons-bcel,LogisticRegression,slw,4,Evo,TL,0.91622592,0.9773240338286332,0.0,1.0,0.5
commons-bcel,MLP,slw,4,Evo,TL,0.91622592,0.9773240338286332,0.0,1.0,0.5
commons-bcel,RandomForest,slw,4,Str,ROS,0.91622592,0.8053505845884296,0.5690936106983655,0.8108322416051852,0.6899629261517753
commons-bcel,DT,slw,4,Str,ROS,0.91622592,0.8058222985949661,0.5780089153046062,0.811108046611046,0.694558480957826
commons-bcel,LogisticRegression,slw,4,Str,ROS,0.91622592,0.6800768219953502,0.6939078751857355,0.6797559125698132,0.6868318938777744
commons-bcel,MLP,slw,4,Str,ROS,0.91622592,0.7645136291654031,0.7176820208023774,0.7656002206440047,0.7416411207231911
commons-bcel,RandomForest,slw,4,StrEvo,ROS,0.91622592,0.961319451463998,0.4264487369985141,0.9737295731917536,0.7000891550951338
commons-bcel,DT,slw,4,StrEvo,ROS,0.91622592,0.9594325954378516,0.4353640416047548,0.9715920843963318,0.7034780630005433
commons-bcel,LogisticRegression,slw,4,StrEvo,ROS,0.91622592,0.8385053404764311,0.849925705794948,0.8382403640626077,0.8440830349287779
commons-bcel,MLP,slw,4,StrEvo,ROS,0.91622592,0.9414737693318508,0.7072808320950966,0.9469075363717852,0.8270941842334409
