Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
Openfire,DT,3,model3,ENN,0.3643422947671628,0.278402787096692,0.5214716589168343,[0.52742831 0.02937727],0.36434229476716273,0.014961871960723919,0.8043151028600101,0.359016562706882,0.5816658327834461,"[59111, 105536, 390, 1603]"
Openfire,LogisticRegression,3,model3,ENN,0.9880400864138262,0.4969920340973235,0.9820961046330056,[0.99398407 0.        ],0.9880400864138262,nan,0.0,1.0,0.5,"[164647, 0, 1993, 0]"
Openfire,MLP,3,model3,ENN,0.9880400864138262,0.4969920340973235,0.9820961046330056,[0.99398407 0.        ],0.9880400864138262,nan,0.0,1.0,0.5,"[164647, 0, 1993, 0]"
Openfire,RandomForest,3,model1,TL,0.9722155544887182,0.6378539398158682,0.9775070379485046,[0.98583058 0.2898773 ],0.9722155544887182,0.20874751491053678,0.47415955845459107,0.9782443652177082,0.7262019618361496,"[161065, 3582, 1048, 945]"
Openfire,DT,3,model1,TL,0.9616598655784926,0.6305330004102961,0.9719385109554245,[0.980305 0.280761],0.9616598655784926,0.1809869375907112,0.6256899147014551,0.9657266758580478,0.7957082952797514,"[159004, 5643, 746, 1247]"
Openfire,LogisticRegression,3,model1,TL,0.9880340854536726,0.4994854348825382,0.9821526049425331,[0.99398085 0.00499002],0.9880340854536726,0.45454545454545453,0.002508780732563974,0.9999635584006997,0.5012361695666318,"[164641, 6, 1988, 5]"
Openfire,MLP,3,model1,TL,0.9913586173787806,0.7560471746720148,0.9899093259473647,[0.99564035 0.516454  ],0.9913586173787806,0.7807106598984772,0.38585047666833916,0.9986881024251885,0.6922692895467638,"[164431, 216, 1224, 769]"
Openfire,RandomForest,3,model2,TL,0.9763622179548728,0.6556415794222217,0.9800217505455953,[0.98797101 0.32331215],0.9763622179548728,0.24582027168234064,0.4721525338685399,0.9824655171366621,0.727309025502601,"[161760, 2887, 1052, 941]"
Openfire,DT,3,model2,TL,0.9691070571291407,0.6524296118957873,0.9762583904663187,[0.98419414 0.32066508],0.9691070571291407,0.21754700089525514,0.6096337180130457,0.9734583685095993,0.7915460432613224,"[160277, 4370, 778, 1215]"
Openfire,LogisticRegression,3,model2,TL,0.9880340854536726,0.4989884450699838,0.9821407525018556,[0.99398089 0.003996  ],0.9880340854536726,0.4444444444444444,0.002007024586051179,0.9999696320005831,0.5009883282933172,"[164642, 5, 1989, 4]"
Openfire,MLP,3,model2,TL,0.9919767162746039,0.7741728924856728,0.9906471591020184,[0.99595208 0.55239371],0.9919767162746039,0.829979879275654,0.4139488208730557,0.9989735616197076,0.7064611912463816,"[164478, 169, 1168, 825]"
