Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Static Generic Method,"org.easymock.classextension.EasyMock.createMock(Class<T>)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,16,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createMock(Class<T>,ConstructorArgs,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,8,9,0,6,3,2,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createMock(Class<T>,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,4,2,1,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,75,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createMock(String,Class<T>)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createMock(String,Class<T>,ConstructorArgs,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,6,3,2,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,50,1,1,1,1
Public Static Generic Method,"org.easymock.classextension.EasyMock.createMock(String,Class<T>,Method...)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,5,3,1,3,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,60,1,1,1,1
TypeVariable,"org.easymock.classextension.EasyMock.createMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
TypeVariable,"org.easymock.classextension.EasyMock.createMock.T",main/java/org/easymock/classextension/EasyMock.java,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,1,0,0,0,00,0,0,0,0
Public Static Generic Method,"org.easymock.classextension.EasyMock.createMockBuilder(Class<T>)",main/java/org/easymock/classextension/EasyMock.java,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
